epoch,train_loss,train_recon,train_kl,val_loss,val_recon,val_kl,epoch_seconds
21,176.97844821313882,166.77096681170136,102.07481405212704,174.52566783548258,164.51915565326058,100.06512198688316,69.95426654815674
22,176.72593616205884,166.52376324734706,102.02173015270156,175.08608800215686,165.05956605870088,100.26522091652849,73.3169469833374
23,176.54396166953748,166.3589165430588,101.85045148786853,174.84949411076607,164.72865226800494,101.20841760429548,71.0864667892456
24,176.37473970139504,166.1932736704385,101.81466202214662,174.17866343216932,164.12136563637273,100.57297664066013,73.58846354484558
25,176.23565893477812,166.06255870137835,101.73100289341785,174.36177370359573,164.1313406306205,102.30433082580566,71.8447675704956
26,176.0357974829354,165.86065049199334,101.75147119299871,174.19018055209153,164.11076217761143,100.79418171395501,75.19748735427856
27,175.90257609818252,165.73610655338015,101.6646954548879,174.67497494923984,164.75502233711077,99.19952507842359,71.10203981399536
28,175.70363506775314,165.53705074912622,101.66584241406316,173.99335394660346,163.80237812618557,101.90975879422194,74.20859622955322
29,175.59249947943024,165.429363976606,101.63135342891829,174.22858525008607,164.19536102075372,100.33224151117338,69.67609143257141
30,175.48625520130454,165.3202091479591,101.6604598950975,174.24524315484135,164.18412300494077,100.61119957793531,74.24123764038086
31,175.3107114887109,165.14851339583026,101.62198123425661,173.7884359016693,163.8259095939801,99.6252645863046,71.63202810287476
32,175.21096633588522,165.0487609053323,101.6220549438861,174.12678382379545,164.01945673990593,101.07326923342917,74.59049654006958
33,175.13639451274452,164.97111038983647,101.65284199442243,173.92848532148403,164.12417750735935,98.04308015837086,72.37024307250977
34,175.0216102548617,164.85803759425167,101.63572660953248,173.88064731625343,163.8835815319912,99.97065836405582,74.38815808296204
35,174.93302554372082,164.7671981722291,101.65827228033055,173.9758534328543,164.00150661331287,99.74346790725379,73.51172995567322
36,174.76867287962276,164.6078620461049,101.6081077105496,174.0640999224546,163.92541446274134,101.38685749246062,73.33030343055725
37,174.6987652214486,164.53418526111076,101.64580081145183,174.0723594555752,163.93835023838838,101.34009659033028,74.43302345275879
38,174.6001878842222,164.43554955198053,101.64638209375131,174.15202257444534,164.1134369390474,100.38585543460984,72.7473394870758
39,174.49327368828503,164.3269858692768,101.66287914418552,173.96991169881477,163.84346804172873,101.26443843704334,73.81412553787231
40,174.37822874741033,164.20440156278553,101.73827270768646,174.05535995702948,164.0488820247513,100.0647800363225,70.16068840026855
41,174.306881766034,164.1334563138192,101.73425293655156,173.80482666784053,163.76519673848324,100.39630061087848,74.92832899093628
42,174.23830136853834,164.0622093760104,101.7609182744749,174.00232756909708,163.95946675581897,100.42860870910205,73.02053213119507
43,174.19380003345265,164.01319832400702,101.80601829223359,174.5131476148427,164.24419559506202,102.6895195254319,74.35720300674438
44,174.05828265054132,163.8796522009228,101.7863022379118,173.81673047182372,163.78371393766335,100.33016423012712,71.22753739356995
45,174.0049309638294,163.82271618141658,101.82214922782703,173.94316356302164,163.79903960742539,101.44123961085039,73.81906700134277
46,173.9184219422128,163.72691804419966,101.9150389972915,174.0621373293211,163.9785260536688,100.83611275652329,72.66675448417664
47,173.8482299337932,163.65465542565474,101.9357461384487,174.17188798094824,164.2020254066522,99.6986261546183,75.52520847320557
48,173.8154698765283,163.62265489640882,101.92815024735849,174.17053796233034,163.91979406891966,102.50743743841596,72.03760576248169
49,173.67411188493696,163.48074441721886,101.93367484535015,174.11064049151304,164.04167383866346,100.68966813396207,73.86988639831543
50,173.64540429572185,163.4450485977674,102.00355632059541,174.19634609085193,164.13221351019772,100.641324640178,73.66928958892822
51,173.58204146371037,163.3800585871605,102.01982968528154,173.99760154339907,163.90372670125618,100.93874950546154,73.86370277404785
52,173.5200940130854,163.3131251573241,102.06968958722113,174.2644229038156,164.1992782482998,100.65144523785268,75.22767424583435
53,173.45648636090772,163.24460539000557,102.11880973647749,174.04555673393415,163.94325379845048,101.02302492265221,72.07538866996765
54,173.3619258604337,163.14658993726584,102.15335987003547,173.8726985849065,163.81259506554912,100.60103332739082,74.50080633163452
55,173.35404163108342,163.14146369800233,102.12577749124476,174.05452006497828,163.85188644738506,102.02633912614782,72.35869288444519
56,173.27070658860097,163.05013219204454,102.20574502606034,174.0297326835797,163.97530038408237,100.54432549236489,75.18164896965027
57,173.20819837232995,162.98844485469513,102.19753535481331,174.173439821751,164.02817628709533,101.45263433113372,70.95540499687195
58,173.1628198730908,162.93098789477637,102.31832008516258,174.1832825365684,163.95954620580878,102.23736435046298,75.3218207359314
59,173.0936537659817,162.86742007126423,102.26233667261258,174.06962796766982,163.87178961664654,101.97838466287517,72.8244059085846
60,173.05532240427885,162.83003210839098,102.2529023548423,174.32170535849153,164.2271482344154,100.94557362837757,74.90507388114929
61,172.96100750647307,162.7266349088915,102.34372500798426,174.20532679386275,164.09931783881976,101.06008798612964,71.95492577552795
62,172.94549823440093,162.70371546640195,102.41782735737927,174.33596681004806,164.10957940190815,102.26387350507777,74.90406155586243
63,172.9040644787691,162.65726284588237,102.46801837778713,174.25933310968412,164.1884936051403,100.7083943044539,72.64926409721375
64,172.82678265213377,162.58859443063946,102.38188176191555,174.79866011365712,164.75380253963334,100.4485762067836,74.77501273155212
65,172.79767324814,162.54821856280356,102.49454530208861,174.25556399667863,164.0329666412134,102.22597483079211,75.02797794342041
66,172.75112798350168,162.50540627888392,102.45721644900482,174.12775819078624,164.05056707807583,100.77191329516953,73.00100445747375
67,172.70105517924074,162.4495138424879,102.51541236194468,174.25700156122662,164.2120201879268,100.44981432304108,75.56298828125
68,172.6771279839959,162.42084838482802,102.56279495863886,174.06951676512793,163.94703323034932,101.22483442841674,71.9963550567627
69,172.63123161943977,162.37086154596258,102.60369997629431,174.09379492560737,163.9607257705798,101.33069208543078,74.79083847999573
70,172.5592178914443,162.30274528197967,102.56472670554686,174.68317399608145,164.48340946993383,101.9976446851552,72.93426012992859
71,172.51058607835037,162.24819338133997,102.62392705247255,174.66532500013173,164.47354702297733,101.9177783032973,75.02341485023499
72,172.491542931135,162.22371754579805,102.67825314637192,173.97477420285452,163.97569258436025,99.99081589678208,71.7444338798523
73,172.4441200149955,162.17761529741446,102.6650475601972,174.0290189509769,164.0362815582495,99.92737479175595,75.74936771392822
74,172.3864894975052,162.12137256781904,102.65116977391348,174.1032307851229,164.02554743924586,100.77683370576489,73.16450500488281
75,172.36457955124033,162.0913696494984,102.73209909978773,174.11285211027956,164.00452467005888,101.08327490991826,74.35892128944397
76,172.33346946808973,162.05752593678395,102.7594351037043,174.24550011175143,164.12445200089928,101.21048345497186,74.18709111213684
77,172.30276489944217,162.02027672730316,102.82488212293727,174.30444283794156,164.12111611675016,101.83326630626651,74.18045997619629
78,172.23283761694148,161.9546544413496,102.78183139555635,174.4019660949707,164.3522038631302,100.49762536467408,74.38185596466064
79,172.21933212657797,161.93168585910703,102.87646367686105,174.3897772041156,164.17873182228143,102.1104525970898,70.16182231903076
80,172.18382091582276,161.8973950494585,102.8642587391471,174.20841595766356,164.1086172474374,100.9979867866571,74.78389978408813
81,172.14428688972532,161.85523253049178,102.8905430260511,174.3902441889262,164.14788524710016,102.42358885566108,72.00010848045349
82,172.1017846756565,161.81482241789715,102.869623432168,174.37152684163703,164.23851240967676,101.33014370211595,75.16702485084534
83,172.07148066566594,161.77840053954748,102.93080180344472,174.31061241095014,164.13655592554764,101.74056367393878,72.75574970245361
84,172.02532188837665,161.7313130765255,102.94008738062588,174.60735979697688,164.3936160794265,102.13743510349191,75.35561180114746
85,172.01665973534628,161.71917257853795,102.9748727281084,174.46164385020305,164.46231158688772,99.99332521287657,73.2138409614563
86,171.9752348480705,161.67549812841995,102.99736714502524,174.33162823683924,164.11767998016137,102.13948034382553,74.38789939880371
87,171.95229497816024,161.64878012605257,103.0351484936205,174.42739020148628,164.2603435653577,101.6704625054229,74.17158150672913
88,171.89810606921733,161.5942609738081,103.03845192878781,174.56548273649148,164.46918583602357,100.96296768737353,74.39012384414673
89,171.85549156611103,161.55040763274968,103.05083881537763,174.8012211477156,164.6182627780832,101.82958376493386,74.23659062385559
90,171.8598696304987,161.5498420691308,103.1002760495466,174.42071201132356,164.34275771216522,100.77954159194617,71.31309819221497
91,171.81303862907626,161.50435163778494,103.08687066452705,174.24659270691356,164.09950692705112,101.4708568792549,75.05600452423096
92,171.76833414548804,161.45641185848015,103.1192217924227,174.4828908357689,164.29339119341734,101.89499381634829,71.20624923706055
93,171.74959624269445,161.43002737356744,103.19568869813412,175.2032224531654,165.07289461094697,101.30327776353137,75.2985565662384
94,171.73141029896738,161.41072085265154,103.20689610709921,174.71674305758032,164.40299252297382,103.13750284867321,71.49829268455505
95,171.70690797847828,161.38258644615377,103.24321471920862,174.62362544656656,164.31370300183193,103.09922587442742,74.40940618515015
96,171.68037390526598,161.35281862850078,103.2755547067468,174.491739533788,164.2815803143618,102.10159385461601,73.14104390144348
97,171.63179540526903,161.3071606593576,103.24634845783407,174.49932811929168,164.42016044452035,100.7916758832314,75.90664148330688
98,171.62321684953602,161.2940097453623,103.29207083581538,174.6217730679958,164.27075071815108,103.51022430804136,71.70215106010437
99,171.57479117767156,161.25047461492116,103.24316861679894,174.50952269190506,164.2964937772682,102.13028749973654,76.32159566879272
100,171.55849148934348,161.23388140597325,103.24610063464482,174.9516070523708,164.65719346519853,102.9441340878713,74.05593490600586
