epoch,train_loss,train_recon,train_kl,val_loss,val_recon,val_kl,epoch_seconds
1,378.2090691666425,368.81708953898607,93.91978791057124,200.33223749064712,190.78464261061853,95.47594703015663,62.24291944503784
2,198.8294734568731,189.19269028773888,96.36783244981993,190.61576588033773,181.08341678097952,95.32349221483409,61.10673475265503
3,191.73382930781355,182.12606787499254,96.07761477780568,185.4226113737916,176.15660402586136,92.66007214827503,60.58024525642395
4,188.40660530395783,179.0276270225892,93.78978428602541,183.39433299551766,174.22216516947574,91.7216778762049,60.36213541030884
5,186.86333859229592,177.66535803502708,91.97980666750463,182.04077466786336,173.03782406813806,90.02951089598292,59.31880164146423
6,185.32222925238494,176.28424440178847,90.37984899331255,181.92556537655616,172.7521684495665,91.73396811725425,60.870625257492065
7,184.39692049631384,175.48874659845006,89.0817369125579,180.31554012161365,171.56151122497997,87.54029172444515,60.03706336021423
8,183.57254213649733,174.76026465535645,88.12277449909439,180.45548605061265,171.59773290071556,88.57753357098257,59.88443183898926
9,182.86858259811092,174.1546604020929,87.13922322659786,179.56613891930888,170.97138524227006,85.94753876006861,61.68707060813904
10,182.3853761207076,173.7451642543091,86.40211691021973,179.4889749211373,170.85216489284159,86.36809961058253,59.47617959976196
11,181.88624721017445,173.30580688284368,85.80440436812387,178.9809773122664,170.38281483272854,85.9816242739451,61.32154631614685
12,181.35297466214584,172.8259576753727,85.27017091449939,178.97421212505094,170.46716555588537,85.07046864187117,60.484288930892944
13,181.03935026167966,172.55815497229779,84.81195311003637,178.56720750108897,170.15240272686637,84.1480470972953,62.309184312820435
14,180.68330613246545,172.25036357514128,84.32942790358763,178.22255506446893,169.86460341309473,83.5795146475593,60.92968201637268
15,180.4138799367914,172.0199622026822,83.93917712830661,178.71970323521455,170.30203260792246,84.17670695901775,59.092533349990845
16,180.06957917207004,171.70650040475945,83.63078775547454,177.79820646656503,169.46226339546038,83.3594294897944,60.4973886013031
17,179.87981210589356,171.5442828866098,83.35529277971399,177.5357391576973,169.19612906476576,83.39610342670687,60.352503538131714
18,179.53507687409504,171.23170681917824,83.03370086834659,177.47513264717816,169.28895516704313,81.86177530906183,60.70058584213257
19,179.3194113597106,171.038171443004,82.81240052958088,177.27906253183488,169.05091748134694,82.28145187707256,61.55883455276489
20,179.09250683769469,170.8295096029744,82.62997305763234,178.62616466275222,170.48046669171012,81.45697865383231,60.411598920822144
21,178.91620394028473,170.67072262851923,82.45481366677913,177.478296732731,169.26094208861426,82.17354202270508,61.404298067092896
22,178.77704379089877,170.54737801837106,82.29665714869668,177.78017664298736,169.62204983937656,81.58126788516697,62.19349765777588
23,178.5731707807602,170.36129897336835,82.11871722277574,177.1766424659345,169.08017201046292,80.96470729910213,62.50202226638794
24,178.37149956652135,170.17733420072994,81.94165409378141,177.17633385967008,169.03519467141132,81.41139361155119,61.48024845123291
25,178.24931427427524,170.0655998954138,81.83714492461513,177.27322291641784,169.08027758701243,81.92945448786234,60.28382396697998
26,178.14555536665682,169.9736124674479,81.71942920830675,177.26090578038057,169.16842464748905,80.92481198756815,60.486884355545044
27,177.9279840137312,169.76076607440325,81.67218003506817,177.26216136465828,169.1092398389638,81.52921382986385,62.5384361743927
28,177.80554887683232,169.6554556506419,81.5009310057825,176.93718818280337,168.74451185816483,81.92676197024558,61.16221833229065
29,177.72772025976212,169.58122105840837,81.46499204099366,176.82450158647495,168.6529041537278,81.71597413536456,61.104915618896484
30,177.6086670965211,169.47589416778467,81.32772797633011,176.90922848269236,168.83158838834694,80.77640116300515,62.330408334732056
