epoch,train_loss,train_recon,train_kl,val_loss,val_recon,val_kl,epoch_seconds
1,435.78664901671624,409.01120359598383,26.775445532702243,216.60871464571508,210.1034299178089,6.5052850014871835,135.04462814331055
2,214.44956819205686,207.7294761668011,6.720092178195434,201.47604488125808,194.63568559824992,6.840359755557218,128.08332633972168
3,205.1660805108898,198.33880816351117,6.827272573677849,195.16970336694513,188.2453538359498,6.924349355183059,129.40826416015625
4,200.02901830428686,193.15188082456052,6.877137447551087,191.41161480910486,184.59559225178452,6.816022892650083,129.26561069488525
5,196.61092131319103,189.65834794278302,6.95257344934461,189.35433929772685,182.31520634932482,7.0391330298759955,129.21845483779907
6,193.9020710892362,186.91633054773604,6.985740592337062,190.80768620882102,183.3940247460235,7.413661601732103,132.22465443611145
7,192.14001420227407,185.09259927589187,7.047415035778051,185.94980552728228,179.01167750187057,6.938128561424694,134.32704067230225
8,190.6308781207278,183.5490776607704,7.081800526881937,184.86207769929075,177.92504462921363,6.937032803357076,135.09019708633423
9,189.3940967142823,182.282947384126,7.111149412953956,184.16762550957768,176.9439050962599,7.223719972500698,134.8011770248413
10,188.38058503940735,181.24259627492805,7.137988910125925,184.54535450009132,177.17583652194455,7.3695178469307985,134.8383207321167
11,187.63344855743972,180.46680869489867,7.166639991885523,183.1987621938582,176.0054197791669,7.193342476439991,131.21068859100342
12,186.85220262782295,179.66805059696392,7.1841521496929355,182.29840436427713,175.0698260300451,7.228578369394481,129.86399102210999
13,186.0650232875342,178.86304142686413,7.201982056510057,182.18524491015097,174.8801087303985,7.3051362586536,128.82499647140503
14,185.5636188886319,178.34929650461572,7.214322325886235,181.44846157375858,174.47542604954123,6.973035618555632,128.9934720993042
15,185.2359277859927,177.99702962925988,7.238898229019845,181.1809502745704,173.85695746991274,7.323993263484763,129.69096970558167
16,184.68406952494607,177.43864963272375,7.245420004192152,180.78147855250955,173.54472877996432,7.236749999814754,131.40879249572754
17,184.32968432743485,177.07025594707014,7.259428503059665,180.74311691393956,173.51521872101927,7.227898161188304,132.72306442260742
18,183.93154142571098,176.65781185340623,7.273729664111427,180.35261170641124,173.20040182758578,7.1522099868856746,132.17630767822266
19,183.5532016179286,176.27350482949254,7.27969679251159,180.0838946610046,172.78038631411766,7.303508311724491,134.1772496700287
20,183.2396036372011,175.94592254954418,7.293681162088989,180.12500735495587,172.8334018789607,7.291605509442391,132.4481029510498
21,182.95858352118873,175.65286795770163,7.305715574212188,179.81825657028088,172.5341796875,7.284076970258205,131.325834274292
22,182.6604232547844,175.34282340780337,7.317599983833097,180.13587037779445,172.87142346059676,7.264446871743785,128.1073043346405
23,182.37199005113226,175.04338271415185,7.328607454312797,179.20912771430804,172.03849032285402,7.170637585276323,129.99080109596252
24,182.1791051743645,174.84209178215846,7.337013535064134,179.2198752259179,171.851553745407,7.368321441060347,129.48151993751526
25,181.89679299653568,174.53786449629715,7.358928587326208,179.13589867241947,171.79760816285935,7.3382907162467355,132.09834623336792
26,181.6571401028927,174.28471018267385,7.372430089031637,179.02468529021996,171.60182335393893,7.42286172616396,134.3543975353241
27,181.37389390596226,173.9912391830767,7.382654939103223,178.9543856339489,171.55645104277906,7.397934548288799,132.46405744552612
28,181.2368627042852,173.83934592085276,7.39751692950806,178.91379044896408,171.6012102579899,7.312580580334012,131.81106758117676
29,181.03690650792365,173.62364533115925,7.413261266640592,178.39753753332784,171.06831406517853,7.329223533328489,130.13155674934387
30,180.83673607761455,173.41503698269204,7.4216990571702,178.76989394812276,171.20668386555406,7.563209869878755,129.56911492347717
31,180.5925678248026,173.16166223688165,7.430905648839404,178.46771525650573,171.0358392729176,7.431876381524175,128.4515242576599
32,180.43221543449783,172.99005455741246,7.442160957952474,178.34019343973063,170.90349540436011,7.436698273789111,130.60185170173645
33,180.2813372695655,172.82111904677967,7.460218378299537,178.13500372797466,170.67098211384507,7.46402178308089,133.8782079219818
34,180.08845577677573,172.61658178167303,7.471874057093666,178.41496556782894,170.8745449258269,7.540420704608341,133.60295915603638
35,179.95039304526497,172.4674306123899,7.482962486929471,177.9724185037956,170.63741895277724,7.334999840036571,131.88646960258484
36,179.8079436418445,172.31270292198877,7.495240809946408,178.02911352253648,170.57850273736088,7.450610517597885,129.51357507705688
37,179.64168227689524,172.13628234039595,7.505399877511324,178.1792539143734,170.68162769893948,7.497626184559555,129.43342995643616
38,179.55122124263954,172.0264082345349,7.524813086397735,177.87894456163585,170.3167649687623,7.562179812424475,129.1618525981903
39,179.41941618651245,171.88843074083007,7.530985659755032,177.6554075831132,170.15166879557876,7.503738501946703,132.04078316688538
40,179.3069762291267,171.7643547384148,7.542621633140986,177.71496414623672,170.15141167400552,7.563552661765393,133.39158082008362
41,179.1362106453659,171.58793120527932,7.548279467113802,178.06915148728186,170.633143994448,7.436007380485535,133.99825930595398
42,178.99509061675215,171.4388504131281,7.556240204911054,177.61605376648387,170.13020187487706,7.485851839291963,131.7274568080902
43,178.8901582787394,171.32311493482774,7.567043489129277,177.3879487565953,169.94125528129743,7.446693270326518,129.6180717945099
44,178.78157901463615,171.2014234082097,7.580155618867518,177.69947954905118,170.0601273131885,7.639352460559324,128.79685997962952
45,178.69335667742732,171.1042133490888,7.589143526109017,177.85087722668544,170.2396482563705,7.611228566375567,128.97702503204346
46,178.59115558715217,170.98639266768717,7.604763032078368,177.44472967463432,169.8913968861532,7.553332928273318,132.6591556072235
47,178.4634425016979,170.855531576674,7.6079110185466154,177.6448335441754,170.09705138721054,7.54778224701504,132.72048664093018
48,178.4150532848171,170.79675791298973,7.618295530558598,177.57261119815087,169.96584152660782,7.606769849928163,130.97165656089783
49,178.27436630928565,170.64699750412063,7.627368868014001,177.49741281193795,169.8661026714517,7.631310276847949,130.05760765075684
50,178.12733520562725,170.49154144163558,7.635793991363429,177.345452260628,169.77452633535262,7.57092601789845,128.30556988716125
51,178.0835009946836,170.4405675657258,7.642933792752615,177.34120872552447,169.7427017431465,7.598506766257526,129.66896295547485
52,177.9995171550797,170.348457497731,7.651059936200827,177.2481425168703,169.66747286679933,7.5806697221111055,130.3575005531311
53,177.92815761935105,170.26138113470589,7.666776691853759,177.13316232694996,169.54135592892874,7.591806412600785,133.6697964668274
54,177.82755155644864,170.15215368438186,7.675398004414314,177.23912503908005,169.62774792678064,7.611377179193839,115.0775728225708
55,177.69902400309795,170.01988662259836,7.679137523786688,177.1760248417477,169.51993763875618,7.65608702546401,95.51763033866882
56,177.61860479645722,169.93207690418706,7.686528005098042,177.07054774881266,169.43316773888017,7.637380297235448,93.79130482673645
57,177.54781677548112,169.84795647679928,7.699860408506681,177.2037685586394,169.4887108288223,7.71505773753571,95.7740125656128
58,177.45457954080695,169.74791311520582,7.706666355673601,177.03046483101605,169.31885739882216,7.711607421044823,95.02406144142151
59,177.39580821776465,169.6786272029216,7.717181334879502,176.93923428761875,169.32574029277555,7.6134941697978284,94.0724265575409
60,177.2840537046775,169.5655230798005,7.7185310189165195,177.05455999580218,169.3621950767023,7.6923651103493125,94.133469581604
61,177.23789970476886,169.50922544464785,7.728674364797821,177.36145156750575,169.52972082782992,7.831730785129739,95.3064489364624
62,177.14255345559474,169.40775918896222,7.7347943813909135,176.99218936618283,169.3664305433095,7.625758909493041,94.8272922039032
