epoch,train_loss,train_recon,train_kl,val_loss,val_recon,val_kl,epoch_seconds
1,121051.40851041667,119592.33090625,14590.776123697917,44177.07687832447,43047.164228723406,11299.128179022606,18.89206051826477
2,32154.513442708332,31077.5365,10769.769934895834,23253.473051030585,22214.352663730053,10391.203556141954,16.133991718292236
3,20697.7799375,19670.511567708334,10272.683640625,17629.886147357047,16630.01390043218,9998.722297830785,16.099011182785034
4,17107.5066953125,16108.834752604167,9986.718958333333,15541.79075590093,14539.03842877327,10027.52320894282,16.736107349395752
5,15523.873416666667,14558.213013020833,9656.604033854166,14738.90557471742,13773.387373254654,9655.182082155918,16.26197838783264
6,14695.539,13753.869223958332,9416.697919270833,13838.014513380984,12920.712090674868,9173.023993309507,15.861978769302368
7,14157.1505625,13238.799333333332,9183.512510416667,13402.21984084109,12513.30645362367,8889.133633228059,15.741980791091919
8,13759.420197916666,12859.913291666666,8995.068911458333,13268.78313040226,12360.805497839096,9079.776387965425,15.31473159790039
9,13488.18721875,12593.700614583333,8944.866311197917,12878.548028174868,11991.214043799868,8873.340056723737,16.17977023124695
10,13181.894361979166,12301.696919270833,8801.97446875,12582.622465093085,11712.599141871675,8700.233237408576,15.327367067337036
11,12993.538143229167,12120.107049479167,8734.310920572916,12509.813445395612,11626.314359624335,8834.99079537899,16.837276220321655
12,12867.110213541666,11996.181138020833,8709.290739583334,12438.054105718085,11561.261957696144,8767.921823055187,16.01839852333069
13,12717.761802083332,11851.744880208333,8660.169149739584,12218.665007895612,11369.108159491356,8495.568203540559,16.010299921035767
14,12660.122927083334,11791.454653645833,8686.68264453125,12133.20981549202,11293.863000748006,8393.468698055187,15.864626407623291
15,12535.753880208333,11674.580901041667,8611.729884114584,12253.921210106382,11384.415288397606,8695.059279421543,16.376807689666748
16,12462.608752604167,11603.440348958333,8591.68398046875,12045.975419714096,11194.670140043218,8513.053305767951,16.515483140945435
17,12377.4502421875,11522.390497395832,8550.5972890625,11958.871114527925,11108.0544641373,8508.165984458112,16.568395853042603
18,12324.686330729166,11470.3206484375,8543.656790364583,11967.665402676197,11120.755542511635,8469.098461394615,15.942878246307373
19,12271.073403645833,11417.543901041667,8535.295098958333,11767.907590176197,10931.16722074468,8367.403720287566,16.20295023918152
20,12236.343296875,11383.256260416667,8530.870514322916,11812.967046210106,10986.649133560506,8263.179043384309,15.281464338302612
